QueryText,KccAns,Language
weed management in paddy sown after 43 days crop ,no herbicide recommended in paddy sown after 43 days crop ,en
"fertilizer management in paddy main field
 ","recommended to apply 1 bag - dap , urea -33 kgs , potash - 15-20 kgs  before transplanting in main field ., later 32 kgs of urea and 15 kgs of potash at 25-30 days( pilaka dasha ) and also at 60-65 days ( chirrupotta dasha)",en
query on herbicide toxicity in paddy,recommended to spray 2 kg sugar in 200 liter of water per acre ,en
bacterial leaf strakes management in paddy ,recommended to spray plantomycine 100gram/acre,en
white spot in paddy after spraying of a chemical ,"no need to spray any chemical , its due to climatic changes ",en
unidentified disease symptoms in paddy,suggested to call from the field with proper disease symptoms information ,en
"farmer asked query on  stem borer management in paddy?
","recommended to spray flubendiamide (fame) 40 ml /200 litres of water / acre 
(or)
 recommended to spray chlorantraniliprole  60 ml/acre ",en
farmer asked query on  paddy stem borer  management ,"recommended to spray cartap hydrochloride  (caldan) 400gm/200 litres of water / acre   

                                 or                            

recommended to spray chlorantraniliprole (coragin) 60 ml/200 litres of water / acre   ",en
"
farmer asked query onneck blastmanagement in paddy 
",recommended to spray propiconazole  + tricyclazole  (galileo sensa )  200ml/acre/200 lit of water- rice blast,en
"farmer asked query on pre brown plant hopper management in paddy 
",recommended to spray acephate(arthin) 300 grams/ 200 litres of water / acre,en
normal flies management in paddy crop ,"recommended to spray azadirhachtin ( neem seed kernal extract )  1 litre  /200 litres of water /acre +recommended to spray acephate(arthin) 300 grams/ 200 litres of water / acre 
అసిపేట్ 300 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి",en
moths management in paddy crop,"recommended to spray azadirhachtin ( neem seed kernal extract )  1 litre  /200 litres of water /acre  recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre
 క్లోరోఫైరిఫాస్   500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి ",en
 farmer asked query on bacterial leaf blight management in paddy ,recommended to spray plantomycine 40-80 grams /200 litres of water / acre       ,en
"farmer asked query on   leaf folder control in paddy 
","recommended to spray cartap hydrochloride (padan), (caldan) 400 grams/ 200 litres of water / acre",en
farmer asked query on mixing to spray paraquat and glyphosate ,no recommended  mixing to spray paraquat and glyphosate,en
nath 20-20 paddy seed crop duration information ,nath 20-20 paddy seed crop duration,en
paddy crop maturity stage,"rice varieties, growing conditions, and agronomic practices can all affect how long it takes for plants to mature. most cultivars require between 105 and 150 days from sowing to harvest. however, some types can take up to 180 days to grow",en
dosage of  pymetrozine ?,recommended to spray  pymetrozine  (chess) 100 grams /200 litres of water/ acre   ,en
farmer asked query on neck blast/sheath blight management in paddy?,recommended to spray   tebuconazole + trifloxystrobin (nativo) 80 grams /200 litres of water /acre ,en
normal flies management in paddy crop  ,recommended to spray azadirhachtin ( neem seed kernal extract )  1 litre  /200 litres of water /acre ,en
dosage of  chlorantraniliprole ?,recommended to spray chlorantraniliprole (coragin) 60 ml/150 litres of water / acre    ,en
   farmer asked query on sheath blight management in paddy?,"recommended to spray  hexaconazole  (contaf) 400 ml /200 litres of water / acre 
(or)
recommended to spray  tebuconazole + trifloxystrobin (nativo) 80 grams /200 litres of water /acre   ",en
stem borer and panicle mite  management in paddy ,recommended to spray profenofos  (c                                                                                                     uracron) 400 ml/200 litres of water /  acre ,en
for  early seed formation in paddy is there any chemicals ,no chemicals are recommended for  early seed formation in paddy ,en
to come out panicle any chemical we should spray ,no chemicals are recommended for this ,en
bacterial leaf blight management in paddy crop,recommended to spray copper oxy chloride 600 grams+ plantomycine (or )fosfomycin  80 gram/200 liters of water/acre ,en
paddy blast in paddy management , recommended to spray tricyclazole (blastin) + mancozeb (merger) 400 grams/200 litres of water /acre   ,en
"farmer asked query on  stem borer  control in paddy
",recommended to spray cartap hydrochloride 400 grams/ 200 litres of water / acre  ,en
vayego insecticide usage in paddy,"target disease/pest - rice:yellow stem borer,leaf folder
 tetraniliprole 200 g/
0.5 ml/ liter water 
100 ml / 200 liter water / acre ",en
"adult moth management in paddy at panicle initiation 
",not recommended any chemical spray at that time,en
"farmer asked query on leaf spots disease management in chilli
","recommended to spray azoxystrobin (amistar) 150ml/200lit of water
plantomycin 40 gm/ 200 litres of water/ acre",en
"farmer asked query on sucking pest and panicle mite management in paddy 
",recommended to spray spiromesifen (oberon) 200ml /150 litres of water /acre,en
paddy stem borer and bph  management ,recommended to spray  acephate+ imidacloprid (lancer gold) 400gm/200 lit of water/acre,en
"farmer asked query fertilizer application in paddy 
",--recommended to apply urea-10-15kg and mop-10kg/acre,en
"farmer asked query on sheath rot management in paddy 
",recommended to spray  propiconazole  25%ec (tilt) 200 ml /200 litres of water / acre  ,en
"farmer asked query on  neck blast  control in paddy 
",recommended to spray isoprothiolane (fuji one) 40% ec 250ml/200 litres of water /acre – (only rice blast ),en
"farmer asked query on  mixing isoprothiolane,cartap hydrochloride,hexaconazole and isoprothiolane
for spraying in paddy ",suggested to spray individually dont mix more than 2 chemicals with sample test ,en
is genilio sensor chemical is used for sheath blight in paddy management ,yes we can use this genelio sensor chemical  for sheath blight in paddy management ,en
farmer asked query on rat control in paddy ,"poison bait for rat- rice bran-10kg+ oil-50-100ml mixed well& prepared small granules,placed near the rat holes-1st 2 days.after 2 days rice bran-10kg+ oil-50-100ml add zinc phosphide-20grs mixed well&prepared small granules,placed near the rat holes",en
bacterial leaf blight in paddy                                                                                                                                                                                                                                                                                                                                                                                     ,--recommended  to spray streptocycline   20 gram  / 200 litres of water /acre   ,en
"farmer asked query on bacterial leaf blight management in  paddy 
","plantomycin 40-80 gm/ 200 litres of water/ acre
recommended to spray kitazen 200 ml/200 litres of water /acre ",en
sheat rot in paddy,recommended to spray azoxystrobin  +difenoconazole (amistar top)  300 ml/200 liters of water/acre,en
"farmer asked query on blast disease management in paddy
","recommended to spray tricyclazol  (bheem),(sivic) 120 gm /200 litres of water / acre ",en
"farmer asked query on can we mix tricyclozole, chlorantraniliprole,plantomycine in spraying of paddy ","not at all mix this three chemicals ,compatability is not there ",en
farmer asked query on adult moth management in paddy ,--recommended to spray acephate(arthin) 300 grams/ 200 litres of water / acre,en
sheath rot and blast in paddy,recommended to spray edifenphos  (hinosan) 200 ml / 200 litres of  water /acre  ,en
"
farmer asked query on paddy stem borer management  ",recommended to spray cartap hydrochloride  (caldan) 400gm/200 litres of water / acre  ,en
farmer asked query on blb management in paddy?,recommended to spray plantomycin-20 grams per 200 liters of water/acre.,en
"farmer asked query on panicle mite  management in paddy 
",recommended to spray spiromesifen (oberon) 200ml /150 litres of water /acre,en
why yield is decreasedin paddy field ,due to attack of  various pest and disease  yield is decreasedin paddy field ,en
red spider mite management in paddy,recommended to spray spiromesifen (oberon) 200ml /200 litres of water per acre,en
 farmer asked query on panicle mite management in paddy ,recommended to spray spiromesifen (oberon) 200ml /150 litres of water /acre,en
"leaf reddening of paddy due to water storage 
","recommended to spray copper oxy chloride  (blitox,blue copper) 600  gm /200 litres of water / acre  ",en
farmer asked query on rats control in paddy,"rat poison bait:
rice bran 96%+oil3%-mix and preapred small granules drop near rat holes -1 st 3 days and rice bran 96%+oil3%+ zinc phoshide -10 gr -mix and preapred small granules drop near rat holes    ",en
farmer asked query on cut worm management in paddy?,recommended to spray chlorantraniliprole (coragin) 60 ml/150 litres of water / acre.,en
 farmer asked query on sheath blight management in paddy?,recommended to spray   tebuconazole + trifloxystrobin (nativo)-80 grams /200 litres of water /acre ,en
"farmer asked query on sheath blight disease management in paddy 
",recommended to spray  hexaconazole  (contaf) 400 ml /200 litres of water / acre,en
paddy sowing time ,paddy sowing time august to september ,en
weed management in uncultivated land , recommended to spray paraquit 1 liter/ 200 liter of water,en
is there compatibility b/w triflumezopyrim and tricyclazole?,there is no compatibility b/w triflumezopyrim and tricyclazole.,en
is drying  of paddy crop at field  is mandatory ,yes  it is necessary   of paddy crop drying  at field  is mandatory ,en
normal files management in paddy crop ,recommended to spray azadirhachtin ( neem seed kernal extract )  1 litre  /200 litres of water /acre +recommended to spray lambda cyhalothrin (karate) 400 ml /200 litres of water /  acre  లాంబ్డా సైహలోత్రిన్  400 మిల్లి లీటర్లు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి,en
farmer asked query on rat control ,rice bran 96%+oil3%-mix and preapred small granules drop near rat holes -1 st 3 days and rice bran 96%+oil3%+ zinc phoshide -10 gr -mix and preapred small granules drop near rat holes,en
synthetic pyrethriods insecticides list ,"synthetic pyrthriods insecticides  list 
deltamethrin
cypermethrin
bifenthrin

cyfluthrin
allethrin
fenvalerate
tetramethrin

tefluthrin

esfenvalerate
fluvalinate
flumethrin
prallethrin
pyrethrin i
etofenprox
bioresmethrin
imiprothrin
pyrethrin ii
permethrin
lambdacyhalothrin",en
"farmer asked query on neck blast management in paddy 
",recommended to spray isoprothiolane (fuji one) 40% ec 250ml/200 litres of water /acre,en
"
farmer asked query on  mosses control in paddy ",recommended to apply copper sulphate 20 kg/per acre ,en
stem borer  in  paddy management ,recommended to spray chlorantraniliprole (coragin) 60 ml/200 litres of water / acre   ,en
propiconazole dosage in  paddy,recommended to spray  propiconazole  25%ec (tilt) 200 ml /200 litres of water / acre  ,en
farmer asked query on  blast management in paddy?,recommended to spray tricyclazole + mancozeb (merger) 400 grams/200 litres of water /acre. ,en
farmer asked query on cartap hydrochloride uses in paddy ,cartap hydrochloride used for control of rice stem borers and leaf folders. ,en
weed management in paddy sown after 35 days crop ,no herbicides recommended in paddy sown after 35 days crop ,en
"farmer asked query on sheath blight control in paddy 
","recommended to spray  hexaconazole  (contaf) 400 ml /200 litres of water / acre  
",en
millets research station number ,millets research station number ,en
"farmer asked query on bacterial leaf blight management in chilli 
",recommended to spray copper oxy chloride  (blue copper) 600 +streptocycline   20  gm /200 litres of water / acre  ,en
nutrient management and over dose of chemical,recommended to spray-5 gram  sugar per liter of water ,en
"farmer asked query on  stem borer management in paddy 
","recommended to spray cartap hydrochloride (padan), (caldan) 400 grams/ 200 litres of water / acre ",en
bacterial leaf blast in paddy,recommended  to spray streptocycline   20 gram  / 200 litres of water /acre   ,en
bacterail leaf blight management in paddy,recommended to spray copper oxy chloride  (blue copper) 600 +streptocycline   20  gm /200 litres of water / acre  ,en
"farmer asked query on  neck blast control in paddy 
","recommended to spray tricyclazol  (bheem),(sivic) 120 gm /200 litres of water / acre  ",en
"chemical compatability of omite and cartap hydrochloride 
",suggested to do sample test before mixing omite and cartap hydrochloride ,en
farmer asked query on galmidge management in paddy ,recommended to apply carbofuran 3g granules 8-10 kg/acre,en
 farmer asked query on case worm management in paddy?,"recommended to spray flubendiamide  (fame) 40 ml /200 litres of water / acre 
(or)
recommended to spray cartap hydrochloride (celdan) 400 grams/ 200 litres of water / acre  
(or)
recommended to spray chlorantraniliprole (coragin)-60 ml per 150 litres of water/acre.",en
bph in  paddy at starting stage ,recommended to spray acephate(arthin) 300 grams/ 200 litres of water / acre ,en
"farmer asked query on  adult moth control in paddy 
","recommended to spray acephate (startheen) 300 grams/ 200 litres of water / acre
recommended to spray azadirhachtin ( neem seed kernal extract )  1 litre  /200 litres of water /acre",en
"farmer asked query on disease blast management in paddy 
","recommended to spray tricyclazol  (bheem),(sivic) 120 gm /200 litres of water / acre  ",en
bacterial leaf nlight in paddy management ,recommended to spray copper oxy chloride  (blue copper) 600  gm   +  sterptocycline 20 grams  /200 litres of water / acre  ,en
"farmer asked query on  lleaf folder control in paddy 
",recommended to spray  chlorpyrifos  20ec (corabon/predator) 500 ml/200 litres of water / acre,en
soil  health cards information ,-recommended to contact mandal agriculture officer ,en
  farmer asked query on  mixing of  tilt fungicide with insecticide  in paddy?,"recommended to spray separetely both the chemicals  in paddy

 recommended dosage;recommended to spray  propiconazole  25%ec (tilt) 200 ml /200 litres of water / acre
  ప్రొపికోనజోల్ 25% ec (టిల్ట్) 200 ml / 200 లీటర్ల నీరు / ఎకరానికి పిచికారీ చేయడానికి సిఫార్సు చేయబడింది",en
"
 farmer asked query on blast management in paddy ",recommended to spray tricyclazol  (beam)_ 120 gm /200 litres of water / acre  ,en
"weed management in paddy at panicle stage 
",--not recommended ,en
"farmer asked query on brown leaf spots management in paddy 
",recommended to spray  propiconazole  25%ec (tilt) 200 ml /200 litres of water / acre  ,en
can we use drone sprayer in paddy at flowering stage?,do not spray at full flowering stage ,en
neem oil 1500 ppm dosage ?,recommended neem oil  ... 1500 ppm – 4ml to 5ml / litre of water,en
farmer asked query on hispa management in paddy?,"recommended to spray profenofos (curacron) 400 ml/200 litres of water /  acre
(or)
 recommended to spray  chlorpyrifos  20ec (corabon/predator)  -  (50ec - 320ml/acre)",en
sheath rot and root rot in paddy, recommended  to spray (hexaconazole) 400ml / 200 litres litres of water /acre,en
can we mix hexaconazole and cartap hydrochloride in paddy spraying ,yes we can mix hexaconazole and cartap hydrochloride in paddy spraying ,en
no grain filling in top of the panicle,"as the snow fall started and when the flower is open and snow fall in it, fertilizer do not take place and flower do not close. so chaffy grains on the top of the panicle.",en
bacterial leaf blighht management , recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre  ,en
red mite on paddy,recommended to spray  propargite   (dhanuka-omite/simba) 200 ml /200 litres of water / acre  ,en
instead of potash which chemical we can spray ,recommended to spray potassium nitrate 13-0-45 @ 5 grams  and agrominmax 3 grams /1 liter of water,en
crop duration of rnr 15048 paddy variety information ,crop duration of rnr 15048 paddy variety,en
"farmer asked query on gall midge management in paddy 
",recommended to spray  fipronil  400 ml / 200 litres of water /acre  ,en
"farmer asked query on gallmidge management in paddy
",recommended to apply carbofuran 3 g  granules  8-10 kg /acre  ,en
query on mix and apply of urea with diamond,"do not mix the diamond with urea, apply them seperately",en
"farmer asked query about fertilizer management in paddy?
",recommended to apply urea-8 to 10 kg + potash-9 kg per acre.,en
query on use bayer vayego® 200 sc insecticide for stem borer management in paddy, bayer vayego® 200 sc insecticide  is not used to control stem borer in paddy,en
farmer asked query on brassinosteroids use in paddy crop,"brassinosteroids (brs) are plant growth–promoting natural products required for plant growth and development. physiological studies have demonstrated that exogenous br, alone or in combination with auxin, enhance bending of the lamina joint of rice",en
query on heavy dosage of weedicide in paddy,recommended to spray-2kg  sugar per 200 liter of water per acre,en
after spraying of herbicides when we should give irrigation to field ,after spraying of herbicides one day after we can give irrigation to field ,en
humic acid uses in paddy,"increased nutrient uptake
improved soil structure
increased crop yields",en
query on stem borer and rice blast management in paddy,"recommended to spray kasugamycin (kasu-b) 500 ml /200 litres of water / acre  
కాసుగమైసిన్ (కాసు - బి) 500 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి  ఎకరాకు పిచికారి చేయాలి


and mix with

recommended to spray cartap hydrochloride  (caldan) 400gm/200 litres of water / acre   ",en
"farmer asked query on weed management in paddy after 50 days of sowing 
","not recommended weedicide spray in paddy after 50 days of sowing 

",en
"farmer asked query on leaf blast management in paddy
",recommended to spray tricyclazol  (beam)_ 120 gm /200 litres of water / acre  ,en
query on gall midge managemnent in paddy,recommended to spray  emamectin benzoate 1.5% + fipronil 3.5% sc(apex-50) 250 ml /200 liters of water /acre ,en
"farmer asked query sucking pest management in paddy 
",recommended to spray acephate 300 grams/ 200 litres of water / acre ,en
 farmer asked query on blast management in paddy?,"recommended to spray tricyclazole + mancozeb (merger) 400 grams/200 litres of water /acre 
(or)
recommended to spray tricyclazol  (bheem),(sivic) 120 gm /200 litres of water / acre
(or)
recommended to spray kasugamycin(kasu-b) - 500 ml / 200 liters of water /acre 
",en
farmer asked query on irrigation after spraying of insecticide ,"recommended to give irrigation to the  field ,day  after  spraying of chemical ",en
stem borer managements in paddy,recommended to spray cartap hydrochloride 400 grams/acre/200 liters of water,en
"farmer asked query about leaf folder management in paddy?
", recommended to spray  chlorpyrifos  20ec (corabon/predator) 500 ml/200 litres of water / acre   (50ec - 320ml/acre),en
"farmer asked query on compatability of amistor top and cartaphydrochloride
",suggested to do sample test before mix amistor top and cartaphydrochloride,en
farmer asked query on paddystem borer management ,recommended to spray  chlorpyrifos  20ec (corabon/predator) 500 ml/200 litres of water / acre   (50ec - 320ml/acre),en
fertilizer schedule in paddy?,"recommended to apply urea 50 kgs,mop 8-10 kgs/acre",en
farmer asked query on water management in paddy crop,change water in every 2 days of time intervel,en
query on duration of weedicide effect in paddy after spraying,it takes 3-4 days to effect weeds after spraying of weedicide,en
farmer asked query about stem borer and gall midge management in paddy?,recommended to apply carbofuran 3g granules 10 kg/acre,en
farmer asked query on humic acid dosage in paddy ,recommended to apply humic acid 500-1 liter /acre,en
zinc  deficiency in paddy management ,foliar applicaton: dissolve 100 g of chamatkar in 150-200 litres of water / acre,en
weed management in paddy sown after 30 days crop ,no herbicides recommended in paddy sown after 30 days crop ,en
normal flies management in paddycrop ,"recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre
 క్లోరోఫైరిఫాస్   500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి
recommended to spray azadirhachtin ( neem seed kernal extract )  1 litre  /200 litres of water /acre ",en
weed management in paddy sown after 30 days crop,no herbicides  recommended in paddy sown after 30 days crop,en
"compatability of isoprothi isoprothiolane and cartap hydrochloride 
",suggested to do sample test before mixing ,en
stem borer inn paddy maangement ,recommended to spray cartap hydrochloride  (caldan) 400gm/200 litres of water / acre   ,en
fall army worm management in maize,recommended to spray barazide 400ml / acre     ( emamectic benzoate + navalouron  ),en
farmer asked query about grass hoppers management in paddy?,"recommended to spray   methyl parathion  (folidol) 400 ml / 200 litres of water /acre
(or)
recommended to spray malathion   (malathion) 400 ml /200 litres of water / acre",en
farmer asked query on granules application time in paddy,recommended to apply  granules after 15-20 days of sowing,en
farmer asked query on repivox 60 od herbicide in paddy,"product description
repivox® 60 od is a late post-emergent broad spectrum herbicide that provides superior and long lasting weed control including persistent weeds such as leptochloa and cyperus spp., not controlled by other brands; resulting to cleaner fields and better farm productivity.
technical name	
10 g/lpenoxsulam50 g/lcyhalofop-butyl
packaging size	
1 litre
",en
farmer asked query on  sucking pest management in paddy crop,"recommended to spray  acephate 50%+ imidacloprid 1.8% sp (lancer gold) 400gm/200 lit of water/acre
recommended to spray thiamethoxam (actara/crulser) 40 grams /200 litres of water / acre   
థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ",en
farmer asked query about leaf spot management in paddy?,recommended to spray ( carbendazim +mancozeb ) (saaf) 400gm / 200 lit of water /acre,en
weed management in paddy sown after 1 month crop ,no herbicides recommended in paddy sown after 1 month crop ,en
farmer asked query on polyram basf usage in paddy,"basf polyram 
target disease: blast and brown spot	
basf polyram is broad spectrum contact fungicide for wide range of crops with power of added zinc (14%) supplement, which helps in better crop health. it contains metiram as an active ingredient. polyram has wg formulation which gives easy dispersion in water & no stains on leaf
the granules dissolve quickly and easy to mix. the zn based formulation makes it much softer on the crops and provides an added nutrient benefit.
features
broad spectrum disease control-multisite action.
more green crop.
ideal rotation partner in fungicide spray programme.",en
"farmer asked query on  fmc talstar insecticide, bifenthrin 10% ec "," fmc talstar insecticide, bifenthrin 10% ec
talstar has a strong biphenyl bond which provides longer residual period of control for target insects. 
talstar does not have 'cyano-group' at alpha position hence does not cause skin irritation to end users.
talstar is an effective termiticide as well as
insecticide controlling a wide range of insects like sucking and chewing insects in crops.",en
farmer asked query root rot management in paddy crop,"recommended to spray copper oxy chloride  (blue copper) 600 +streptocycline   20  gm /200 litres of water / acre  
recommended  to spray streptocycline   20 gram  / 200 litres of water /acre   స్టెఫ్టోసైక్లిన్ 20  గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి",en
fertilizer manbagemenht in paddy crop-,fertilizer manbagemenht in paddy crop-35 kg urea +15 kg mop per acre ,en
"farmer asked query about diseal spraying in paddy 
",suggested to dont spray diseal in paddy ,en
farmer asked query about humic acid application in paddy?,"you can mix 150-200 liters of water with 300gm per acre, 30gm per 15 liters of water and spray it.",en
"farmer asked query gallmidge management in paddy 
",recommended to spray  fipronil  400 ml / 200 litres of water /acre  ,en
farmer asked query about stem borer/leaf folder and gall midge management in paddy?,"recommended to spray cartap hydrochloride (padan), (caldan) 400 grams/ 200 litres of water / acre
(or)
recommended to spray cartap hydrochloride(mortar) 170-200 grams/acre",en
"paddy stem borer and  blast  management ;- 
         ","recommended to spray chlorantraniliprole  60 ml +  tebuconazole + trifloxystrobin 100 grams /200 litres of water / acre   
(or)
recommended to spray cartap hydrochloride  400 gm +  tebuconazole + trifloxystrobin 100 grams /200 litres of water / acre   ",en
farmer asked query aboutstem borer management in paddy?,"recommended to apply carbofuran 3g granules 8-10 kg/acre
(or)
recommended to apply cartap hydrochloride  4g  granules  8-10 kg / acre ",en
fertilizer management in paddy -,fertilizer management in paddy -30 kg urea +15 kg mop per acre ,en
"sufficient gap between herbicide application and irrigation
","maintaining a sufficient gap between herbicide application and irrigation is crucial for maximizing the effectiveness of herbicides, preventing damage to crops, and minimizing environmental impact. by carefully adhering to recommended waiting periods, understanding herbicide labels, adjusting irrigation schedules, and monitoring weed growth, farmers and landscapers can strike a balance that ensures optimal herbicide performance. through proper timing and attention to detail, we can safely and effectively control weeds while nurturing healthy crops and landscapes.

",en
farmer asked query about leaf folder/stem borer management in paddy?, recommended to spray  chlorpyrifos  20ec (corabon/predator) 500 ml/200 litres of water / acre   (50ec - 320ml/acre),en
query on fertlizer application in paddy,recommended to apply 30 kg urea per acre,en
farmer asked query about sucking pest management in paddy?,recommended to spray acephate  (arthin) 300 grams/ 200 litres of water / acre,en
"farmer asked query on bacterial root rot management in paddy 
", recommended  to spray streptocycline   20 gram  / 200 litres of water /acre  ,en
"farmer asked query on chemical compatability of bofethrin and isoprothiolin 
",suggested to do sample test before spraying of bofethrin and isoprothiolin,en
stem borer in p[addy management ,recommended to spray chlorantraniliprole (coragin) 60 ml/150 litres of water / acre   ,en
dosagae of chamatkar zinc information ,"recommend to spray chamatkar(12% chelated zinc )100 grams  in 150-200 litres of water / acre
",en
"farmer asked query about fertilizer application when is best, before weeding or after weeding 
","recommended to apply urea-25-30kg and mop-15-26kg/acre after weeding only 
",en
storage pest management in paddy crop ,recommended to --malathion 5 ml per liter ,en
farmer asked query about polyram® usage in paddy,"polyram benefits
protection: broad spectrum disease control
nutrition: healthy green crop- added zn 14%
target disease/pest: blast and brown spot",en
query on formula 7 application in paddy,recommended to apply 10 kg of formula 7 in paddy,en
farmer asked query on rat management in paddy ,"poison bait for rat- rice bran-10kg+ oil-50-100ml mixed well& prepared small granules,placed near the rat holes-1st 2 days.after 2 days rice bran-10kg+ oil-50-100ml add zinc phosphide-20grs mixed well&prepared small granules,placed near the rat holes
",en
salinity problem in paddy field,advised to change the water regularly and follow alternate wetting and drying method,en
"query on mix and use of zinc, agromini max and tricyclazole ",do not mix nutrients with any other pesticides and fungicides use them seperately,en
 farmer asked query on brown plant hopper management in paddy?,recommended to spray buprofezin   (applaud) 330 ml /200 litres of water/ acre    ,en
farmer asked query on about fertilizer application in paddy,"recommended to apply

utrea 30 kg + dap 50 kg + mop 20 kg per acre",en
"farmer asked query on mixing saaf with zinc 
","suggested to not mix saaf with zinc ,spray individually ",en
stem borer management inn paddy crop ,"( mortor) cartap hydrochloride 75% sg. dosage. 170-200 gm/acre. method of application. spray. spectrum. paddy:stem borer & leaf folder.
recommended to spray cartap hydrochloride  (caldan) 400gm/200 litres of water / acre   ",en
stem borer management in paaddy crop ,"( mortor) cartap hydrochloride 75% sg. dosage. 170-200 gm/acre. method of application. spray. spectrum. paddy:stem borer & leaf folder.
recommended to spray cartap hydrochloride  (caldan) 400gm/200 litres of water / acre ",en
picoxystrobin 6.78% + tricyclazole 20.33% sc information ? ,"recommended crop chillies, paddy, barley, oats, oilseeds
recommended dose2 to 5 ml  advantages resultscontrols blast disease in rice and powdery mildew, wet rot and anthracnose in chillies brand - galileo sensa
picoxystrobin 6.78% + tricyclazole 20.33% sc",en
"paddy chlorpyrifos 50% ec. insecticide, control termites in buildings, during construction and in existing buildings, bollworms in cotton information ? ","recommendation:- 

it is recommended to control termites in buildings, during construction, and in existing buildings, bollworms in cotton.

dosage:- 

200 to 500 ml per acre.",en
after spraying of herbicides when we should apply urea to field ,"after spraying of herbicides , 2-3  days after we can apply urea to field ",en
"farmer asked query on  stem borer  management in paddy ;-
","recommended to spray chlorantraniliprole 60 ml/200 litres of water / acre   
",en
query on fertilizer management in paddy,recommended to apply 25 kg urea per acre,en
nano ures dosage ,recommended to spray nano urea 2-4 ml/liter water,en
farmer asked query on compatibility of cartap hydrochloride  and saaf  in paddy,recommended to go for compatibility  test between cartap hydrochloride  and saaf  in paddy,en
"farmer asked query on fertilizer management in
 paddy",recommended to apply urea-25-30kg and mop-15kg/acre,en
query on sulphur application in paddy,"sulphur is not used in paddy
it is mostly used in oil seed crops for better yild and production 
it also help in improve oil content",en
farmer asked query on applying of sulfur in  paddy field,"it has become increasingly clear that oilseeds require s in high amounts followed by pulses, forages, tuber crops and cereals.
",en
paddy weed management after 35 days information ,no any herbiced used these time only hand weeding should be fallowed ,en
zinc sulphate in paddy management ,"recommend to spray chamatkar(12% chelated zinc )100 grams  in 150-200 litres of water / acre
",en
"farmer asked query on stemborer management in paddy 
","recommended to spray cartap hydrochloride (caldan,padan) 400 grams/ 200 litres of water / acre ",en
"farmer asked query on mixing granules with urea 
",suggested to apply individually for better result,en
"farmer asked query on gallmidge management in paddy 
","--recommended to apply carbofuran 3 g  granules  8-10 kg /acre  
కార్బోఫురాన్ 3 జి గుళికలు 10  కిలోలు  / ఒక ఎకరాకు వేసుకోవాలి 
or
recommended to spray  fipronil  400 ml / 200 litres of water /acre  ",en
farmer asked query on fertilizer management in paddy  crop,apply 50kg  of dap/acre,en
weed managmeent in paddy sown after 20-25 days crop ,recommended to spray  -penoxsulam-36 ml  per acre/ 200 liter of water,en
query on fertilizer appplication in paddy,recommended to apply 25 kg urea + 15 kg potash per acre,en
"farmer asked query on fertilizer management in paddy 

","recommended to apply urea-25-35kg and mop-15-26kg/acre
",en
nano urea dosage in paddy,recommended to spray nano urea 2-4 ml/liter water,en
farmer asked query on stem borer management in paddy? about  vayego ( tetraniliprole 200 sc),"recommended to spray  bayer insecticide vayego ( tetraniliprole 200 sc)-100ml/200 lit of water/acre- chili, corn, oil palm, cabbage,soyabean,rice:yellow stem borer,leaf folder
",en
query on plant protection manageemnt in paddy,"recommended to spray cartap hydrochloride (mortar) 200 grams + kasugamycin (kasu-b) 500 ml in  200 litres of water / acre 
",en
farmer asked query about waiting period of herbicide ?,minimum of waiting period of herbicide 27  days,en
 farmer asked query on spraying of nutrients  immediate after spraying insecticide  in paddy,recommended to spray nutrients after  a week of spraying insecticide  in paddy,en
can we give irrigation after applying of urea in paddy field ,yes we can give irrigation after applying of urea  but donot give it in heavy irrigation at a time ,en
is nano urea compatable with hexaconozole,"yes , nano urea is compatable with hexaconozole",en
to recover from higher dosage of chemical  in paddy ,spray 2 kg of sugar+ 200 liters of  water/acre   as soon as possible ,en
rnr 15048 paddy variety details information ,"telangana sona (rnr 15048) is ashort duration, 120-125 days crop blast resistant rice variety suitable for both kharif and rabi seasons",en
weed management in sorghum ,recommended manual weeding ,en
"farmer asked query about blast management in paddy?
","recommended to spray tricyclazol  (bheem),(sivic) 120 gm /200 litres of water / acre 
(or)
 recommended to spray tricyclazole + mancozeb (merger) 400 grams/200 litres of water /acre ",en
