QueryText,KccAns,Language
farmer asked query on fertilizers management in groundnut,"recommended to fertilisers: urea- 12kg+ssp- 16 kg +mop-20kg/acre
",en
farmer asked query about root rot in groundnut,recommended to spray trichoderma viridae @ 2 kg per acre.,en
"farmer asked query on fertilizers management in groundnut crop
",recommended to farmer urea 30kg+ssp 100-150kgs+mop 18-20kgs/acre,en
farmer asked fertilizer recommendation in groundnut crop,"recommended :
urea:     18 kg
ssp   :     100kg
mop  :      33 kg
farm yard manure :4 tonns",en
 farmer asked query on disease management in ground nut - about expired fungicide,"recommended to not use that hexaconazole 
no use by useing expired chemicals",en
farmer asked query about root rot management in groundnit,recommended to spray trichoderma viridae 2kg per acre.,en
farmer asked query about on root grub management i ground nut ,recommended phorate 10 % 6kg granules /acre,en
farmer asked query about fertilizer usage in ground nut.,mix 2kg trichoderma viridae in 100kg fym and sprinkle water. store it for a period of 10 days and apply it.,en
farmer asked query on  late leaf spots disease control in ground nut,"--normal conditions-recommended to spray  hexaconazole  (contaf) 400 ml /200 litres of water / acre  
హెక్సాకొనజోల్   400 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
heavy conditions-recommended to spray captan +hexaconazole (taqat) 400 grams/200 litres of water /acre",en
farmer asked query on fertlilizers management in ground nut,"recommended fertilizers 
urea 12 kg + ssp;16 kg + mop 20 kg /acre
and  zinc sulphate 20 kg/acre",en
leaf folder management in ground nut, recommended to spray  chlorpyrifos 50@ 320 ml/200 litres of water / acre,en
weed management groundnut crop ,recommended to spray -odysee ( imazethapyr 35% + imazamox 35% wg) dosage: 40 gm /acre,en
weed management in g.nut crop,recommended to spray -odysee ( imazethapyr 35% + imazamox 35% wg) dosage: 40 gm /acre,en
farmer asked query on sowing time of groundnut,recommended to sowing time of groundnut march and april,en
farmer asked query on when to do weed management in groundnut ,recommended to do weeding at 21-25 day after sowing of groundnut crop,en
farmer asked query about on pea nut bud necrosis management in ground nut,recommended to spray dimethoate 400 ml/200 ltrs of water/acre,en
farmer asked query about on tobaco cater pillar management in ground nut ,recommended to spray quinolphos 400 ml/200 ltrs of water/acre,en
farmer asked query on  burining of leaves  after spraying herbicide ,"recommended to spray sugar 5- 10 gr/1 litre of water
",en
farmer asked query about on fertilizer schedule in ground nut crop ,recommended to apply urea 9 kgs and zypsum 200 kgs/acre,en
farmer asked query about on  fertilizer schedule in ground nut crop ,recommended to apply urea 9 kgs and 200 kgs zypsum /acre,en
farmer asked query on stem rot  management in ground nut,"recommended to spray hexaconazole (contaf) 400 ml /200 litres of water / acre  
హెక్సాకొనజోల్   400 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి

and

recommended to spray captan +hexaconazole (taqat) 400 grams/200 litres of water /acre",en
farmer asked query on tata metri herbicides (metribuzin 70% wp) uses ,"tata metri herbicide is an effective herbicide that has a metribuzin molecule that belongs to the triazine group, and it inhibits photosynthesis in photo-system ii.
metri herbicide works to control weeds in sugarcane, potato, tomato, soybean, and wheat.
tata metri herbicide (metribuzin 70% wp) acts through the roots and leaves and, therefore, can be used for pre-and post-emergence applications.
tata metri metribuzin controls both narrow and broadleaf weeds.
metribuzin effectively controls phalaris minor, which has developed resistance to most herbicides and many other types of grass and broadleaf weeds.
metribuzin is economical because of its broad-spectrum activity and low dose.
metri tata rallis leaves no residual effect on succeeding crops.
selective weeds are eradicated in sugarcane, potato, tomato, soybean, and wheat.
",en
farmer asked query on weed management in ground nut-25 days old crop,"recmmended to spray imazitapyr (basf -pursuit,weed block) 300 ml/200 litres of water per acre ",en
farmer asked query on fertilier managemetn in groundnut ,"recommended to apply urea 8 kgs/acre , dap 1 bag /acre , mop 10/acre",en
farmer asked query about on weed management in ground nut,recommended to any herbicides will not be sprayed on that stage crop,en
farmer asked query about pre pest(root grub) manaement in groundnut?,"recommended to applay at last ploughing - recommended  to apply carbofuran 3g granules 8  kg per acre 
or
apply neem powder @ 200 kg per acre in last ploughing


",en
farmer asked query on nematode  management in groundnut?,recommended  to apply carbofuran 3g granules 8 to 10 kg per acre,en
farmer asked about post emergent  weed management in groundnut ?,"recommended to spray imazitapyr (basf -pursuit,weedblock)  400 ml/200 litres of water per acre 
",en
farmer asked about mixing of two insecticides to spray in groundnut ?,"recommended that,  go for compatibility test by mixing small amount of two chemicals in a jar before spraying  to know their compatibility for spraying  ",en
"farmer asked query on fertilizer management in groundnut?
","recommended to applay urea- 9 kgs / acre at 30 days of crop stage 
                                                   gypsum - 200 kgs/ acre  at 40-45 days of crop stage ",en
 farmer asked query on sucking pest control in groundnut ? ,recommended to spray novaluron (remon) 300 ml/200 litres of water ,en
farmer asked query about on fertilizer management in ground nut ,recommended to apply urea 9 kgs and zypsum 200 kg/acre,en
farmer asked about fertilizers at flowering  time in ground nut,apply zypsum 200 kg per acre near plant surface,en
farmer asked aboutzypsum can us e at 45 days age in groundnut,apply zypsum 200 kg per acre near plant surface,en
farmer asked query about carbofuran 3g granules in groundnut?,recommended  to apply after last ploughing - carbofuran 3g granules 8 kgs per acre,en
farmer asked query about on leaf folder management in ground nut,recommended to spray quinolphos 2ml/1 tr of water 400 ml/200 ltrs of water/acre,en
farmer asked about development of groundnut seeds,recommended to apply calcium megnesiuum sulphate (cms)- 1kg/acre/200lir of water,en
farmer asked about root knot nematode management in groundnut,ecommended  to apply carbofuran 3g granules 6 kg per acre,en
farmer asked query on 14 35 14 fertilizer use in groundnut ? ,"14-35-14 is an ideal complex particularly for rice, cotton, groundnut, chillies, soyabean, potato and other commercial crops which require high phosphate initially. ",en
 farmer asked query on weed management in ground nut-40 days old crop,no weedcide recommended in ground nut-40 days old crop,en
farmer asked query about fertilizer management in groundnut?,"recommended to applay  at last ploughing  urea - 18 kgs/acre, 
                                                                                          ssp - 100 kgs/acre, 
                                                                                          mop -33 kgs/acre ,
                                                                                         neem powder - 150-200 kgs / acre",en
farmer asked query on fertilizers application in groundnut,recommended  fertilizers application in -urea-30kg+ssp-150kg+mop-15kg/acre in ground nut,en
farmer  asked query about fertilizer management in groundnut?,"recommended to applay urea - 9 kgs / acre at 30 days crop stage
                                                   zipsum - 200 kgs / acre at 40-45 days crop stage ",en
farmer asked query about on tobacco caterpillar management in ground nut,recommended to spray quinolphos 2 ml/1 ltr of water 400 ml/200 ltrs of water/acre,en
"   farmer asked query on weed  management in ground nut
",--recommended manual weeding,en
 farmer asked query on fertlizers application in groundnut,recommended to apply ssp-70-80 kg + mop-30 kg + urea-15 kg per acre,en
weed managemnt in ground nut sown after 15-20 days crop ,recommended to spray -odysee ( imazethapyr 35% + imazamox 35% wg) dosage: 40 gm /acre,en
farmer asked query about caterpillars/borer management in groundnut?,"recommended to spray flubendiamide  (fame) 40 ml /200 litres of water / acre  
",en
can we spray chemicals after removing water from the field ,yes we can spray chemicals after removing water from the field ,en
"
 farmer asked query on uses of adama tarbut insecticide uses ",adama tarbut cantain tolphenpyrad 15% is efective control all sucking pests,en
dry root rot in groundnut management ,"recommended to drench ( carbendazim +mancozeb ) (saaf) 2gm / 1 lit of water
",en
"farmer asked query on fertilizer application in ground nut 
","recommended to apply urea 25kg/acre, potash-15-20 kg and gypsum 200 kg/acre

",en
at which stage we can apply gypsum in groundnut  crop ,at flowering stage i.e 45 days crop  we can apply gypsum in groundnut  crop ,en
best sowing time of groundnut information ,best sowing time of groundnut - june to july and from september 15th to october 15th ,en
"farmer asked query on weed management in ground nut after 30 days 
","not recommended  weed management in ground nut after 30 days 
",en
"
 farmer asked query on fertlizers application in ground nut ",recommended to apply urea-20kg and gypsum-200kg/acre,en
"farmer asked query on  caterpillar control in ground nut 
",suggested to spray insecticide til it control,en
"farmer asked query about fertilizers management in groundnut?
",recommended to apply zypsum-200 kg per acre,en
farmer asked query on root rot disease management in ground nut ,"recommended to spray copper oxy chloride  (blitox,blue copper) 600  gm /200 litres of water / acre ",en
farmer asked query on compatibility test between insecticide chlorpyrifos and fertilizer nano urea  ?,recommended to go for  compatibility test between insecticide chlorpyrifos and fertilizer nano urea  ,en
farmer asked query on compatability of amister top and lancer gold insecticide and validamycine in ground nut,recommneded to please go for any two chemicals for better results in ground nut,en
farmer asked query about on nutrient management in ground nut ,"recommended to spray 19-19-19 1 kg/acre
and agromin max 600 gm/acre ",en
" farmer asked query on borer  management in ground nut- root grub
","recommended to apply carbofuran 3g granules 8-10 kg/acre
",en
farmer asked about how to control dyeing of plants in groundnut crop before sowing,suggest to treat with trichoderma viridi 2kgs per acre,en
"farmer asked query on nutrient management in groundnut 
",recommended  gysum 200kg  / acre,en
farmer asked  query about on tobacco caterpillar management in ground nut ,recommended to spray quinolphos  (elkos )2ml/1 ltr of water 400 ml/200  ltrs of water/acre,en
groundnut leaf spot control management?,"recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre
",en
farmer asked about growth of groundnut crop,suggest to apply 100kgs zypsum and foliar spray 19:19:19 ,en
farmer asked query on weed management in ground?,"recmmended to spray imazitapyr (basf -pursuit,weedblock) 300- ml/200 litres of water per acre 
",en
farmer asked queyr on fertilizer management in groundnut ,"recommended to apply mop 15 kgs/acre , gypsum 200 kgs/acre",en
farmer asked query about on weed management in 22 das on ground nut ,recommended to spray imagithfir (pursuit ) 250 ml/acre,en
farmer asked query on fertilizers  management in groundnut ? ,recommended to spray urea 15-018 kg/ acre ,en
farmer asked query on combination insecticides  in ground nut,"recommended to spray thiamethoxam (12.6%) + lambdacyhalothrin (alika)  80-100 ml/200 liter of water/ acre
recommended to apply cyantraniliprole (benevia) 240ml/acre/200 lit of water
",en
groundnut wonder (organic plant growth enhancers) information ? ,"packing & dosage :

 

wonder granuels are available in 5 & 30kgs and also in bulk packing and the normal dosage of wonder granules is 5-10 kgs per acre. wonder is available liquid form alsowhoch is totally water soluble and should be sprayed @ 3-4 ml per ltr. of water based on crop requirment to meet nutrients requirment at different stages of crop/plants.

 

dosage will vary based on geo & agro climatic conditions, crop &soil requirement.",en
farmer asked query about on kalahasthy melody management in ground nut ,recommended to apply carbofuran 3g granules 3-5 kgs/acre,en
  farmer asked query on how to  alkali soils management in paddy,"recommended to  alkali soils management in paddy-
growing resistant crops like swarnamukhi 
and green anure crop like -sunhemp,dhaincha, fym-1 tone/acre and gypsum-200kg/acre",en
farmer asked query on tikka keaf spot management  in groudnut,recommended to spray  propiconazole  25%ec (tilt) 200 ml /200 litres of water / acre  ,en
farmer asked query on nematode management in ground nut,"recommended to  apply  chlorantraniliprole (fetera ) granules - 4 kgs/acre 
 క్లోరాంత్రనిలిప్రోల్ గుళికలు 4 కిలోలు /1 ఎకరాకు వేసుకోవాలి 
                                                     or
velum prime - fluopyrum 34.48% sc,@ 250 to 300 ml per acre",en
farmer asked query on fertilizers management in  groundnut ? ,recommended to apply  urea 18 kg/acre  ,en
farmer asked query on chlorantraniliprole (coragin) ?,recommended to chlorantraniliprole (coragin)  control- leaf eating cater pillares  and .borers ,en
 farmer asked query on  late leaf spots disease control in ground nut,"recommended to spray azoxystrobin  +difenoconazole (amistar top)  300 ml/200 liters of water/acre
recommended to spray azoxystrobin+tebuconazole (custodia) 240 ml/200 litres of water / acre  
",en
farmer asked  query about on tikka leaf spot  management in ground nut ,--recommended to mancozeb (dithane m-45 ) 600 gm/acre,en
farmer asked about nematodes management in ground nut,suggested him to spray velam prime 250 ml per acre,en
farmer asked query on white fly management in groundnut,"recommended to spray  acephate+ imidacloprid (lancer gold) 400gm/200 lit of water/acre
",en
nematodes  management in groundnut,recommended to apply carbofuran 3g granules 8-10 kg/acre,en
farmer asked about leaf spot management in groundnut crop,recommended to spray kavach - chlorothalonil 75 % w 400g per acre,en
"  farmer asked query on compatibility of pesticides,fungicides and nutrients",for good results recommended to spray saperatly,en
farmer asked query about on stem rot management in ground nut ,recommended to spray hexaconazole  ( contalf ) 2ml/1 ltr of water 400 ml/200 ltrs of water /acre,en
farmer asked query on emamectin benzoate ?,"recommended to emamectin benzoate controle leaf eating cater pillars .
emamectin benzoate do not effect the growt of plants",en
farmer asked query about on  fertilizer schedule (flowering ) on ground nut ,recommended to apply  urea 9 kgs and zypsum,en
" farmer asked query on sucking pest control in groundnut 
","recommended to spray  fipronil  +imidacloprid (police, lesenta) 100 grams/200 litres of water /acre  ",en
 farmer asked query on sucking pest and catterpiller control in  ground nut,"recommended to apply cyantraniliprole (benevia) 240ml/200liter of water/acre
or
recommended to spray thiamethoxam (12.6%) + lambdacyhalothrin (alika) 320ml/200 liter of water/ acre
",en
"farmer asked query on root rot disease control in ground nut
","recommended to spray copper oxy chloride  (blitox,blue copper) 600  gm /200 litres of water / acre  
కాపర్ ఆక్సీక్లోరైడ్  600 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
or
recommended to spray pseudomonas-2kg /200 lits of water/acre",en
farmer asked about jassids and white fly control in groundnut ?,"recommended to spray fipronil +imidacloprid (police,lesenta)100gm/ 200 liter of water/ acre
recommended to spray azadirhachtin (neem seed kernal oil )  1 litre  /200 litres of water /acre 
 వేప నూనె 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి (1500 ppm) 
",en
farmer asked query about on fertilizer requirement on ground nut crop ,recommended to use zypsum 200 kgs/acre,en
farmer asked query about on sucking pest management in ground nut ,"recommended to spray  acephate+ imidacloprid (lancer gold) 400gm/200 lit of water/acre
",en
"farmer asked query on borer and caterpillar control  in groundnut
",recommended to spray novaluron (remon) 300 ml/200 litres of water ,en
 farmer asked query on disease control in groundnut,"recommended to spray  propiconazole  25%ec (tilt) 200 ml /200 litres of water / acre  
",en
farmer asked query about collar rot management in groundnut,recommended to spray mancozeb (m-45) 600 grams/200 litres of water / acre    ,en
farmer asked query on weedcide  dhanuka dabooch diclosulam 84% wdg information,"recommended to dhanuka dabooch diclosulam 84% wdg, pre-emergence herbicide applied in soybean.
dose per acre: 12.4 gm per acre",en
weed management  in g.nut crop ,recommended to spray -odysee ( imazethapyr 35% + imazamox 35% wg) dosage: 40 gm /acre,en
farmer asked query on increase pegging stage in groundnut crop ? ,recommended to apply calcium nitrate(cn)- 1kg/acre/200lir of water,en
farmer asked query about on  tobacco caterpillar management in ground nut ,recommended to spray quinolphos 400 ml/200 ltrs of water /acre,en
 farmer asked query on disease control in ground nut - root rot,"--recommended to spray copper oxy chloride  (blue copper) 600 +streptocycline   20  gm /200 litres of water / acre  
",en
farmer asked query on gram pod borer management in groundnut,recommended to spray emmamectin benzoate  (proclaim) -90grs/ acre/200 lits of water,en
farmer asked query on tikka leaf spot spot management in groundnut ,"recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre
",en
farmer asked query on fertilizers  management in ground nut," recommended to fertilisers: urea 30kg+mop-20kg/acre-apply 10-15 days old crop
ssp- 150 kg/acre-last ploughing",en
 farmer asked query on fertilizer managemnt in ground nut ,recommended to apply 200 kg gypsum/acre,en
 farmer asked query on fertilizer management in groundnut,"recommended to apply zypsum-200 kg/acre 
 recommended to apply fertilisers: urea 9 kg/acre",en
farmer asked query about on 16-16-16 fertilizer uses ?,the potassium in yaramila 16-16-16 is derived from potasium sulfate (sop) which improves the production of most fruits and vegetables. using an sop based fertilizer is particularly important for crops with a low tolerance to chloride. potassium is essential for high yielding and high quality crops.,en
groundnuts sucking pest management ?,"recommended to spray thiamethoxam (12.6%) + lambdacyhalothrin (alika) 320ml/200 liter of water/ acre
",en
thiamethoxam 25 wg agriculture pesticide status,"products details:

the common name of pest: borer, gall midge, leaf folder, brown plant hopper (bph ), white-backed plant hopper ( wbph ), green leafhopper, thrips, stem borer, gall midge, glh, bph, wbph.form	powder
target	insect control
dosage / ha a.i. (gm)	25.00 gm & formulation (gm) : 100 gm",en
farmer asked query on peg development in groundnut?,"recommended to already you have apllaied zipsum ,its enough for peg develpment ",en
"farmer asked query on pyriproxyfen 10% ec  (dhadak) uses in groundnut crop ? 
","it is a type of insect growth regulator that affects mostly young insects and eggs, it stop young insects from maturing into adults. pyriproxyfen can affect an insect by contact and stomach . however, pyriproxyfen is rarely toxic to adult insects. ",en
farmer asked  query about on leaf folder management in ground nut ,recommended to spray monocrotophos 1.6 ml/1 ltr of water 320 ml/200 ltrs of water/acre,en
"farmer asked query on fertilizer management in  groundnut
","recommended to apply zypsum-200 kg/acre+ urea -9kgs/acre  
",en
farmer asked query on gypsum usage management in ground nut,at 40 days recommended to apply gypsum  @ 200kgs per acre,en
farmer asked about white fly and leaf eating caterpillar control in groundnut ?,"recommended to spray gharda - kite  (indoxcarb14.5%+acetamiprid7.7%) 200 ml / 200 litres of water /acre- whitefly+caterpillars 
",en
farmer asked query about on root grub management in ground nut ,recommended to apply phoreate 10 % granules 2-3 kgs /acre,en
farmer asked about when to apply sulphur in groundnut crop ?,recommended that sulphur related fertilizer are applied at 40-45 days after sowing,en
 usage of kite insecticide in groundnut ,"recommended kite insecticide  indaxocarb14.5% + acetamiprid 7.7sc
dosage; 1 ml / liter water",en
"  farmer asked query on fertilizer management in ground nut
","recommended fertilizers in ground nut

urea 9 kg /acre 30 das
gypsum ; 200 kg/acre",en
farmer asked mquery about on leaf folder management in ground nut ,recommended to spray chlorpyriphos 2.5 ml/1 ltr of water 500 ml/acre,en
" farmer asked query on fertilizer management in ground nut 
","recommended to  apply gypsum-200kg/acre 

during pegging stage
",en
farmer asked query on tobacco caterpillar control  in ground nut,recommended to spray novaluron (remon) 300 ml/200 litres of water ,en
groundnut leaf spot control management ?,"recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre
",en
farmer  asked query on tikka leaf spot management in  groundnut,recommended to spray  propiconazole  25%ec (tilt) 200 ml /200 litres of water / acre  ,en
farmer asked about stem rot in groundnut,recommended to spray hexaconazole 400 ml/200 litres of water /acre,en
farmer asked query on  tobacco caterpillar management in ground nut,recommended to spray thiodicarb (larvin) 300 gr /200 litres of water / acre   ,en
farmer asked query on tikka leaf spot in groundnut crop,recommended to spray  propiconazole  + tricyclazole  (galileo sensa )  200ml/acre/200 lit of water,en
 farmer asked query on tobbacco caterpillar  management in groundnut ?,recommended to spray quinalphos ( syngenta- ekalux) 400 ml per acre with 200 lit of  water,en
 farmer asked query on nutrient management in ground nut - about multu nutrient ,it can be usefull for plant growth and fertility,en
farmer asked query about on aphid management in cowpea ,recommended to spray methyl-o-dematon 400 ml/200 ltrs of water/acre,en
" farmer asked query on leaf folder control in groundnut
","recommended to spray  quinalphos 25% ec (ekalux)  400ml /200 liter of water/acre
(or)
recommended to spray novaluron (remon) 200 ml/200 litres of water 
",en
farmer asked query on weed management in groundut ,recommended for manual weeding ,en
farmer asked about leaf spot in groundnut,recommended to spray hexaconazole  400 ml/200 litres of water /acre,en
farmer asked about fertilizers for good growth of groundnut pods,suggest to apply 200kg zypsum per acre,en
 farmer asked query on groundnut leaf spot management ,"recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre
",en
farmer asked query on early blight management in groundnut ,"recommended to spray  propineb 70%wp (antracol, syngenta acoreli ) 600 grams /200 litres of water /acre",en
farmer asked query about on borer management in ground nut ?,recommended to spray chlorpyriphos 500 ml/acre,en
farmer asked query about on weed management in ground nut ?,recommended to spray imagithfir (pursuit ) 15-20 days 250 ml /200 ltrs of  water/acre,en
farmer asked query about on tikka leaf spot management in ground nut ?,recommended to spray mancozeb 400 gm/200 ltrs of water /acre,en
"farmer asked query on fertlilizers management in ground nut
","recommended to apply

urea 8 kg, ssp 100 kg mop 33 kg per acre",en
farmer aske query about on fertilizer schedule in ground nut ?,"recommended to apply ssp on 100 kgs,murate of potash 33 kgs/acre any organic fertilizer 3-5 tonns",en
farmer asked query on about chemical spraying in a healthy crop ground nut,recommended not to spray any type of chemical ,en
farmer asked query about on rars lam contact information ,"0863-2524009,9989623806  rars lam contact information ",en
fertilizer in groundnut  ,"nitrogen in the form of urea 12 kgs per acre
ssp                                                      16 kgs per acre         all  for irrigated crop
mop                                                     20 kgs per acre
zypsum                                              200kgs  ",en
farmer asked query on weed management in 20 days old groundnut crop ? ,"recommended to spray imazethapyr (basf -pursuit,weedblock) 300- 400 ml/200 litres of water per acre ",en
"farmer asked query on weed  management in groundnut ?
",recommended to manual weeding,en
   farmer asked query on disease control in ground nut - root rot,"recommended to spray metalaxyl   (ridomil) 200 grams / 200 litres of water /acre   
మెటలాక్సిల్  మే  200 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
or
recommended to spray copper oxy chloride  (blitox,blue copper) 600  gm /200 litres of water / acre  
",en
farmer asked query on weedicide used in 31 days old groundnut crop ? ,recommended to no weedicide used in 31 days old groundnut crop  do manual weeding ,en
farmer asked query on water test in groundnut ,recommended to contact mandal agricultural officer ,en
farmer asked query on fertilizer application  in groundnut,recommended to apply 12-32-16 in last ploughing,en
farmer asked query on fertilizers application in groundnut ? ,"recommended to fertilisers: urea 30kg+dap 50 kg (or) ssp- 150 kg+mop-20kg/acre

and 
recommended to apply zypsum 200 kg per acre",en
farmer asked query on aboutcatterpiller management in ground nut,"recommended to spray novaluron (remon) 300 ml/200 litres of water 
",en
fungal disease management ,"recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre
",en
farmer asked query on weed management in  groundnut-post emergence,"recmmended to spray imazitapyr (basf -pursuit,weedblock) 300- 400 ml/200 litres of water per acre",en
"farmer asked query on fertilizers  management in groundnut
","recommended to apply urea 9kgs/acre
recommended to apply zypsum 200 kg per acre near plant surface",en
"farmer asked query on weed management in groundnut?
",recommended to manual weeding once peg initiation occurs do not disturb it,en
farmer asked query about on tobacco caterpillar  management in ground nut,recommended to spray chlorpyriphos  500 ml/acre,en
"farmer asked query on lihocin (growth retardant)  doses in groundnut crop ? 
 ","recommended to growth retardant basf-lihocin-150-250ml/acre
",en
farmer asked  query on weed management in groundnut?,recommended to  done manual weeding with out disturbing pegs of groundnut ,en
fertilizer use availability management in groundnut,"recommended to apply -urea-10kgs
                                       ssp-16kgs
                                       mop-15 to 20kgs",en
farmer asked query on weed management in ground nut-15-20 days old crop,recmmended to spray imazitapyr (pursuit) 300- 400 ml/200 litres of water per acre ,en
farmer asked query weed management in  water which is used for groundnut  crop,recommended for manual weeding ,en
farmer asked about groundnut caterpillar management ,recommended to spray quinalphos ( syngenta- ekalux) 400 ml per acre with 200 lit of  water,en
farmer asked about pod development in groundnut,suggest to apply zypsum 200g/acre,en
   farmer asked query on fertilizer management in ground nut - about ammonium sulphate,recommended to apply 9 kg ammonia in 30 days after sowing,en
farmer asked query on gram pod borer  control in groundnut,recommended to spray belt expert ( flubendamide  + thiachloprid ) @ 80 ml per acre,en
" farmer asked query on root worm management in  groundnut ? 
","recommended to spray imidacloprid (confidor) 60 ml/200 litres of water /acre 
(or)
recommended to spray  chlorpyrifos  20ec (corabon/predator) 500 ml/200 litres of water / acre   ",en
"famer asked query on  can 14-35-14  , dap and urea be appled to groundnut crop 30 days after sowing ",recommended to apply either urea or 14-35-14  fertilizer ,en
farmer asked query about on leaf folder and borer management in ground nut,recommended to spray quinolphos 2ml/1 ltr of water 400 ml/200 ltrs of water/acre,en
farmer asked query on weedicide used in 30 days old groundnut crop ? ,recommended to no weedicide used in 30 days old groundnut crop  do manual weeding ,en
fertilizer management in gypsum,recommended to apply gypsum @200kgs/acre,en
  farmer asked query on borer  control  in ground nut - setm borer,"recommended to apply carbofuran 3g granules 8-10 kg/acre

",en
farmer asked query about redding  of leaves due to high dosage of gypsum  in groundnut ,recommended to spray sugar water @ 2 kg per 200 liters of water per acre .,en
farmer asked query on single super phospahte dosage in groundnut ,recommended to apply super phospate 100 kgs/acre,en
upl gunther novaluron 5.25% + emamectin benzoate 0.9 % sc insecticides information ?,"novaluron 5.25% + emamectin benzoate 0.9 % sc

applicable crops: cabbage, chilli, red gram, rice
dosage: cabbage, chilli, red gram-350 ml/acre and rice-600 ml per/acre
gunther protects crop yields by posing a double attack on pests. gunther has excellent efficiency due to its contact & strong stomach-poison action.",en
farmer asked query on fertilizer management in  groundnut?,"recommended to apply urea - 9 kgs / acre at 30-35 days of crop stage
                                   apply zipsum - 200 kgs/ acre at 35- 40 days of crop stage",en
farmer asked query about on weed management in groundnut ,no herbiciedes were not recommended to that stage crop ,en
 farmer asked query on sucking pest management in groundnut and cotton,"recommended to spray difenthiuron(pegasus) 240 gm /150 litres of water /acre 
డిఫెంతియూరోన్ 240 గ్రాములు /150 లీటరు నీటికి కలిపి ఎకరానికి పిచికారీ చేయాలి 
or
recommended to spray slr 525 (diafenthiuron 25% + pyriproxyfen 5% se)  500 ml /150 litres of water /acre- whitefly, thrips, aphids, jassids, diamond black moth (gsp crop science pvt. ltd.)",en
farmer asked query on weed management in groundnut  at 45das,not to recommend any type of herbicide at  45 das,en
farmer asked query about on borer management in ground nut,"
recommended to spray  profenofos+cyper methrin (rocket) 400 ml /200 litres of water / acre 
",en
farmer asked query on weed management groundnut-70 days old crop,"no weedcide recommended in groundnut-70 days old crop,go for manual weeding",en
farmer asked abut sucking pest flies management in groundnut,"recommended to spray  fipronil  +imidacloprid (police, lesenta) 50 grams/100 litres of water /acre",en
farmer asked about root grub management in groundnut ?,"recommended  to apply carbofuran 3g granules @ 8 kg per acre
",en
farmer asked about application of gypsum and cms together in groundnut ?,"recommended that, apply either gypsum or cms . ",en
   farmer asked query on about liquid revex-xl,"liquid revex-xl thrips, mites, insecticide
revex-xl is an advanced bio technology research product containing highly specialized bio components in natural form which gives very powerful plant resistance to fight against all types of pests and diseases. dosage : mix both packs in adequate water and spray on one acre of the crop.",en
root grub management in ground nut ,recommended to apply carbofuran 3 g granules 3-4 kgs/acre,en
farmer asked query on tebuconozole uses,"recoomended that used for  rust fungus, sheath blight , leaf spot",en
farmer asked query on fertlilizers management in groundnut,"--recommended to urea-30kg+ssp-150kg+mop-15kg/acre

urea-30kg/acre-30days old crop

",en
farmer asked about aphid management in groundnut,suggest to spray thiochloprid 5oml per acre,en
farmer asked query on leaf folder control in groundnut ,"recommended to setup pheromone traps 4/acre
recommended to spray quinalphos ( syngenta- ekalux) 400 ml per acre with 200 lit of  water
recommended to spray    novaluran  (remon) 200 ml /200 litres of water / acre  
నొవాల్యురాన్  200 మిల్లి లీటర్లు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",en
farmer asked query on caterpillar management groundnut ? ,"recommended to spray novaluron 5.25% + emamectin benzoate 0.9%(barazide,upl-gunther) 320ml/200 liter of water/acre",en
farmer asked query about on root rot management in ground nut,recommended to spray coc (blitox ) 3gm/1ltr  of water 600 gm/acre,en
 farmer asked query on powdery mildew disease control in groundnut,recommended to spray azoxystrobin+tebuconazole (custodia) 240 ml/200 litres of water / acre  ,en
"farmer asked query on disease  management in groundnut
",recommended to spray  propiconazole  (tilt)  200 ml /200 litres of water /acre   ,en
groundut root rot control management ?,"recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre
",en
farmer asked about gypsum application in groundnut ?,recommended to apply 200 kg gypsum per acre near plant roots and then give irrigation based on soil moisture ,en
groundnut virus control management ?,"recommended to spray  fipronil (regent) 400 ml / 200 litres of water /acre  recommended to spray  
",en
   farmer asked query on disease control in ground nut,"recommended to spray copper oxy chloride  (blitox,blue copper) 600  gm /200 litres of water / acre  
",en
leaf eating caterpillar management in ground nut  ,recommended to spray emamectin benzoate  (proclaim) 90 grams /150 litres of water / acre  ,en
tobacco caterpiller in groundnut ,recommended to spray (allika )- lamdacyhalorin + thiamethoxam 80 ml / 150 litres of water / acre,en
farmer asked query regarding sucking and chewing pests in ground nut.,"spray syngenta alika (thiamethoxam 12.6% + lambda cyhalothrin 9.5% zc)  groundnut @60ml/acre.
",en
